Operator,Noisy_val_approx,Ideal_val,Seq_REM,diff_rem,,singles ,doubles,singles_ratio,doubles_ratio,two_qc_ratio,single_qc_ratio,param_ratio,cnot_con
"(((1, 5), (3, 7)), ((0, 1), (2, 3)))",-1.568926163,-1.612934288,-1.609427245,0.001640338,,0,2,0,0.2,0.5,0.5,0.142857143,"[(5, 1), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (1, 0), (7, 3), (3, 2), (3, 1), (2, 3), (0, 3), (2, 3), (1, 3), (2, 3), (0, 3), (2, 3), (1, 3), (3, 1), (1, 0), (3, 2)]"
"(((1, 5), (3, 7)), ((0, 0), (2, 0)))",-1.574867383,-1.612624369,-1.609198778,0.001178645,,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(2, 0), (0, 2), (0, 2), (2, 0), (5, 1), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (7, 3)]"
"(((1, 5), (3, 7)), ((1, 0), (3, 0)))",-1.584581836,-1.614790184,-1.611286341,0.000713131,,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(5, 1), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (7, 3), (3, 1), (1, 3), (1, 3), (3, 1)]"
"(((1, 5), (3, 7)), ((4, 0), (6, 0)))",-1.573868258,-1.612624366,-1.609204008,0.001248615,,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(5, 1), (6, 4), (4, 6), (4, 6), (6, 4), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (7, 3)]"
"(((1, 5), (3, 7)), ((5, 0), (7, 0)))",-1.584483003,-1.614790184,-1.611187373,0.000713123,,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(5, 1), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (7, 3), (7, 5), (5, 7), (5, 7), (7, 5)]"
"(((1, 4), (2, 7)), ((0, 5), (3, 6)))",-1.584805908,-1.635611529,-1.627818474,0.001850081,,0,2,0,0.2,0.5,0.5,0.142857143,"[(4, 1), (5, 0), (6, 3), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (6, 3), (7, 2), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (7, 2)]"
"(((1, 4), (2, 7)), ((0, 4), (3, 7)))",-1.585788316,-1.640556415,-1.632257173,0.002159355,,0,2,0,0.2,0.5,0.5,0.142857143,"[(4, 1), (7, 2), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (4, 0), (7, 2), (7, 3), (7, 4), (3, 7), (0, 7), (3, 7), (4, 7), (3, 7), (0, 7), (3, 7), (4, 7), (7, 4), (4, 0), (7, 3)]"
"(((1, 4), (2, 7)), ((4, 5), (6, 7)))",-1.577441932,-1.620957424,-1.615372,0.00143869,,0,2,0,0.2,0.5,0.5,0.142857143,"[(4, 1), (7, 2), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (5, 4), (7, 2), (7, 6), (7, 5), (6, 7), (4, 7), (6, 7), (5, 7), (6, 7), (4, 7), (6, 7), (5, 7), (7, 5), (5, 4), (7, 6)]"
"(((1, 4), (2, 7)), ((0, 1), (2, 3)))",-1.57372216,-1.617793738,-1.612804206,0.001527406,,0,2,0,0.2,0.5,0.5,0.142857143,"[(4, 1), (7, 2), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (1, 0), (7, 2), (3, 2), (3, 1), (2, 3), (0, 3), (2, 3), (1, 3), (2, 3), (0, 3), (2, 3), (1, 3), (3, 1), (1, 0), (3, 2)]"
"(((1, 4), (2, 7)), ((0, 0), (2, 0)))",-1.579027671,-1.60604698,-1.603206275,0.000584605,,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(4, 1), (7, 2), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (7, 2), (2, 0), (0, 2), (0, 2), (2, 0)]"
"(((1, 4), (2, 7)), ((1, 0), (3, 0)))",-1.576237368,-1.606010693,-1.603142528,0.000723888,,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(4, 1), (7, 2), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (3, 1), (1, 3), (1, 3), (3, 1), (7, 2)]"
"(((1, 4), (2, 7)), ((4, 0), (6, 0)))",-1.577887185,-1.607689504,-1.604537115,0.000710219,,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(4, 1), (7, 2), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (6, 4), (4, 6), (4, 6), (6, 4), (7, 2)]"
"(((1, 4), (2, 7)), ((5, 0), (7, 0)))",-1.579391176,-1.607334247,-1.604235683,0.00061725,,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(4, 1), (7, 2), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (7, 2), (7, 5), (5, 7), (5, 7), (7, 5)]"
"(((0, 5), (3, 6)), ((0, 4), (3, 7)))",-1.586457919,-1.640556419,-1.633034211,0.002169351,,0,2,0,0.2,0.5,0.5,0.142857143,"[(5, 0), (6, 3), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (4, 0), (6, 3), (7, 3), (7, 4), (3, 7), (0, 7), (3, 7), (4, 7), (3, 7), (0, 7), (3, 7), (4, 7), (7, 4), (4, 0), (7, 3)]"
"(((0, 5), (3, 6)), ((4, 5), (6, 7)))",-1.573261264,-1.617793742,-1.612837373,0.001566268,,0,2,0,0.2,0.5,0.5,0.142857143,"[(5, 0), (6, 3), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (5, 4), (6, 3), (7, 6), (7, 5), (6, 7), (4, 7), (6, 7), (5, 7), (6, 7), (4, 7), (6, 7), (5, 7), (7, 5), (5, 4), (7, 6)]"
"(((0, 5), (3, 6)), ((0, 1), (2, 3)))",-1.577077924,-1.620957424,-1.615501764,0.001476391,,0,2,0,0.2,0.5,0.5,0.142857143,"[(5, 0), (6, 3), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (1, 0), (6, 3), (3, 2), (3, 1), (2, 3), (0, 3), (2, 3), (1, 3), (2, 3), (0, 3), (2, 3), (1, 3), (3, 1), (1, 0), (3, 2)]"
"(((0, 5), (3, 6)), ((0, 0), (2, 0)))",-1.577792821,-1.607689506,-1.60467381,0.000722588,,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(5, 0), (6, 3), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (2, 0), (0, 2), (0, 2), (2, 0), (6, 3)]"
"(((0, 5), (3, 6)), ((1, 0), (3, 0)))",-1.578939943,-1.607334247,-1.604278435,0.000642039,,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(5, 0), (6, 3), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (6, 3), (3, 1), (1, 3), (1, 3), (3, 1)]"
"(((0, 5), (3, 6)), ((4, 0), (6, 0)))",-1.578611184,-1.606046979,-1.603283633,0.00060873,,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(5, 0), (6, 3), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (6, 3), (6, 4), (4, 6), (4, 6), (6, 4)]"
"(((0, 5), (3, 6)), ((5, 0), (7, 0)))",-1.577703236,-1.606010692,-1.603110531,0.000645531,,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(5, 0), (6, 3), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (6, 3), (7, 5), (5, 7), (5, 7), (7, 5)]"
"(((0, 4), (3, 7)), ((4, 5), (6, 7)))",-1.568032368,-1.61556336,-1.611115898,0.001856191,,0,2,0,0.2,0.5,0.5,0.142857143,"[(4, 0), (7, 3), (7, 4), (3, 7), (0, 7), (3, 7), (4, 7), (3, 7), (0, 7), (3, 7), (4, 7), (7, 4), (4, 0), (5, 4), (7, 3), (7, 6), (7, 5), (6, 7), (4, 7), (6, 7), (5, 7), (6, 7), (4, 7), (6, 7), (5, 7), (7, 5), (5, 4), (7, 6)]"
"(((0, 4), (3, 7)), ((0, 1), (2, 3)))",-1.56803576,-1.61556336,-1.611119374,0.001856198,,0,2,0,0.2,0.5,0.5,0.142857143,"[(4, 0), (7, 3), (7, 4), (3, 7), (0, 7), (3, 7), (4, 7), (3, 7), (0, 7), (3, 7), (4, 7), (7, 4), (4, 0), (1, 0), (7, 3), (3, 2), (3, 1), (2, 3), (0, 3), (2, 3), (1, 3), (2, 3), (0, 3), (2, 3), (1, 3), (3, 1), (1, 0), (3, 2)]"
"(((0, 4), (3, 7)), ((0, 0), (2, 0)))",-1.572132392,-1.607282237,-1.604160917,0.001025826,,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(4, 0), (7, 3), (7, 4), (3, 7), (0, 7), (3, 7), (4, 7), (3, 7), (0, 7), (3, 7), (4, 7), (7, 4), (4, 0), (2, 0), (0, 2), (0, 2), (2, 0), (7, 3)]"
"(((0, 4), (3, 7)), ((1, 0), (3, 0)))",-1.574287317,-1.607259555,-1.60414533,0.000891501,,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(4, 0), (7, 3), (7, 4), (3, 7), (0, 7), (3, 7), (4, 7), (3, 7), (0, 7), (3, 7), (4, 7), (7, 4), (4, 0), (7, 3), (3, 1), (1, 3), (1, 3), (3, 1)]"
"(((0, 4), (3, 7)), ((4, 0), (6, 0)))",-1.572126001,-1.607282237,-1.604154533,0.001025827,,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(4, 0), (7, 3), (7, 4), (3, 7), (0, 7), (3, 7), (4, 7), (3, 7), (0, 7), (3, 7), (4, 7), (7, 4), (4, 0), (6, 4), (4, 6), (4, 6), (6, 4), (7, 3)]"
"(((0, 4), (3, 7)), ((5, 0), (7, 0)))",-1.574317391,-1.607259555,-1.604175248,0.000891492,,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(4, 0), (7, 3), (7, 4), (3, 7), (0, 7), (3, 7), (4, 7), (3, 7), (0, 7), (3, 7), (4, 7), (7, 4), (4, 0), (7, 3), (7, 5), (5, 7), (5, 7), (7, 5)]"
"(((4, 5), (6, 7)), ((0, 1), (2, 3)))",-1.545564452,-1.581370355,-1.580079217,0.001191269,,0,2,0,0.2,0.5,0.5,0.142857143,"[(1, 0), (3, 2), (3, 1), (2, 3), (0, 3), (2, 3), (1, 3), (2, 3), (0, 3), (2, 3), (1, 3), (3, 1), (1, 0), (3, 2), (5, 4), (7, 6), (7, 5), (6, 7), (4, 7), (6, 7), (5, 7), (6, 7), (4, 7), (6, 7), (5, 7), (7, 5), (5, 4), (7, 6)]"
"(((4, 5), (6, 7)), ((0, 0), (2, 0)))",-1.554083732,-1.578986123,-1.57784585,0.000564638,,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(2, 0), (0, 2), (0, 2), (2, 0), (5, 4), (7, 6), (7, 5), (6, 7), (4, 7), (6, 7), (5, 7), (6, 7), (4, 7), (6, 7), (5, 7), (7, 5), (5, 4), (7, 6)]"
"(((4, 5), (6, 7)), ((1, 0), (3, 0)))",-1.553700002,-1.578986121,-1.57784566,0.000583013,,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(3, 1), (1, 3), (1, 3), (3, 1), (5, 4), (7, 6), (7, 5), (6, 7), (4, 7), (6, 7), (5, 7), (6, 7), (4, 7), (6, 7), (5, 7), (7, 5), (5, 4), (7, 6)]"
"(((4, 5), (6, 7)), ((4, 0), (6, 0)))",-1.55910163,-1.579023909,-1.577883313,0.000352752,,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(5, 4), (7, 6), (7, 5), (6, 7), (4, 7), (6, 7), (5, 7), (6, 7), (4, 7), (6, 7), (5, 7), (7, 5), (5, 4), (7, 6), (6, 4), (4, 6), (4, 6), (6, 4)]"
"(((4, 5), (6, 7)), ((5, 0), (7, 0)))",-1.558150267,-1.579013612,-1.577863713,0.00038862,,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(5, 4), (7, 6), (7, 5), (6, 7), (4, 7), (6, 7), (5, 7), (6, 7), (4, 7), (6, 7), (5, 7), (7, 5), (5, 4), (7, 6), (7, 5), (5, 7), (5, 7), (7, 5)]"
"(((0, 1), (2, 3)), ((0, 0), (2, 0)))",-1.557098333,-1.579023909,-1.577891693,0.000432364,,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(1, 0), (3, 2), (3, 1), (2, 3), (0, 3), (2, 3), (1, 3), (2, 3), (0, 3), (2, 3), (1, 3), (3, 1), (1, 0), (3, 2), (2, 0), (0, 2), (0, 2), (2, 0)]"
"(((0, 1), (2, 3)), ((1, 0), (3, 0)))",-1.556747898,-1.579013616,-1.577879926,0.000446563,,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(1, 0), (3, 2), (3, 1), (2, 3), (0, 3), (2, 3), (1, 3), (2, 3), (0, 3), (2, 3), (1, 3), (3, 1), (1, 0), (3, 2), (3, 1), (1, 3), (1, 3), (3, 1)]"
"(((0, 1), (2, 3)), ((4, 0), (6, 0)))",-1.557707204,-1.578986123,-1.577860277,0.000406146,,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(1, 0), (3, 2), (3, 1), (2, 3), (0, 3), (2, 3), (1, 3), (2, 3), (0, 3), (2, 3), (1, 3), (3, 1), (1, 0), (3, 2), (6, 4), (4, 6), (4, 6), (6, 4)]"
"(((0, 1), (2, 3)), ((5, 0), (7, 0)))",-1.556762065,-1.578986117,-1.577860641,0.00044515,,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(1, 0), (3, 2), (3, 1), (2, 3), (0, 3), (2, 3), (1, 3), (2, 3), (0, 3), (2, 3), (1, 3), (3, 1), (1, 0), (3, 2), (7, 5), (5, 7), (5, 7), (7, 5)]"
"(((0, 0), (2, 0)), ((1, 0), (3, 0)))",-1.572457277,-1.576599288,-1.575617816,9.98901E-06,,2,0,0.5,0,0.5,0.5,0.142857143,"[(2, 0), (0, 2), (0, 2), (2, 0), (3, 1), (1, 3), (1, 3), (3, 1)]"
"(((0, 0), (2, 0)), ((4, 0), (6, 0)))",-1.580583284,-1.576599287,-1.58560031,2.51706E-05,,2,0,0.5,0,0.5,0.5,0.142857143,"[(2, 0), (0, 2), (0, 2), (2, 0), (6, 4), (4, 6), (4, 6), (6, 4)]"
"(((0, 0), (2, 0)), ((5, 0), (7, 0)))",-1.610681107,-1.576599287,-1.615391387,2.21867E-05,,2,0,0.5,0,0.5,0.5,0.142857143,"[(2, 0), (0, 2), (0, 2), (2, 0), (7, 5), (5, 7), (5, 7), (7, 5)]"
"(((1, 0), (3, 0)), ((4, 0), (6, 0)))",-1.610758081,-1.576599287,-1.615589556,2.33432E-05,,2,0,0.5,0,0.5,0.5,0.142857143,"[(3, 1), (1, 3), (1, 3), (3, 1), (6, 4), (4, 6), (4, 6), (6, 4)]"
"(((1, 0), (3, 0)), ((5, 0), (7, 0)))",-1.576743156,-1.576599287,-1.581837387,2.59512E-05,,2,0,0.5,0,0.5,0.5,0.142857143,"[(3, 1), (1, 3), (1, 3), (3, 1), (7, 5), (5, 7), (5, 7), (7, 5)]"
"(((4, 0), (6, 0)), ((5, 0), (7, 0)))",-1.569910017,-1.576599288,-1.575619026,3.25928E-05,,2,0,0.5,0,0.5,0.5,0.142857143,"[(6, 4), (4, 6), (4, 6), (6, 4), (7, 5), (5, 7), (5, 7), (7, 5)]"
"(((1, 5), (2, 6)), ((0, 5), (2, 7)), ((1, 4), (3, 6)))",-1.717644865,-1.819042478,-1.783021416,0.004274093,,0,3,0,0.3,0.512195122,0.487804878,0.214285714,"[(5, 1), (6, 2), (6, 5), (2, 6), (1, 6), (2, 6), (5, 6), (2, 6), (1, 6), (2, 6), (5, 6), (6, 5), (5, 1), (4, 1), (5, 0), (6, 2), (6, 3), (6, 4), (3, 6), (1, 6), (3, 6), (4, 6), (3, 6), (1, 6), (3, 6), (4, 6), (6, 4), (4, 1), (6, 3), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (5, 0), (7, 2)]"
"(((1, 5), (2, 6)), ((0, 5), (2, 7)), ((0, 4), (2, 6)))",-1.640054801,-1.729897623,-1.71696821,0.005915672,,0,3,0,0.3,0.512195122,0.487804878,0.214285714,"[(5, 1), (6, 2), (6, 5), (2, 6), (1, 6), (2, 6), (5, 6), (2, 6), (1, 6), (2, 6), (5, 6), (6, 5), (5, 1), (5, 0), (6, 2), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (5, 0), (4, 0), (7, 2), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (4, 0), (6, 2)]"
"(((1, 5), (2, 6)), ((0, 5), (2, 7)), ((1, 5), (3, 7)))",-1.637648108,-1.729451521,-1.714553282,0.005914406,,0,3,0,0.3,0.512195122,0.487804878,0.214285714,"[(5, 1), (6, 2), (6, 5), (2, 6), (1, 6), (2, 6), (5, 6), (2, 6), (1, 6), (2, 6), (5, 6), (6, 5), (5, 1), (5, 0), (6, 2), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (5, 0), (5, 1), (7, 2), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (7, 3)]"
"(((1, 5), (2, 6)), ((0, 5), (2, 7)), ((1, 4), (2, 7)))",-1.645379861,-1.733010205,-1.718910675,0.005406781,,0,3,0,0.3,0.512820513,0.487179487,0.214285714,"[(5, 1), (6, 2), (6, 5), (2, 6), (1, 6), (2, 6), (5, 6), (2, 6), (1, 6), (2, 6), (5, 6), (6, 5), (5, 1), (4, 1), (5, 0), (6, 2), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (5, 0), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (7, 2)]"
"(((1, 5), (2, 6)), ((0, 5), (2, 7)), ((0, 5), (3, 6)))",-1.653247088,-1.732223213,-1.717461356,0.004123472,,0,3,0,0.3,0.512820513,0.487179487,0.214285714,"[(5, 1), (6, 2), (6, 5), (2, 6), (1, 6), (2, 6), (5, 6), (2, 6), (1, 6), (2, 6), (5, 6), (6, 5), (5, 1), (5, 0), (6, 2), (6, 3), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (6, 3), (7, 2)]"
"(((1, 5), (2, 6)), ((0, 5), (2, 7)), ((0, 4), (3, 7)))",-1.700063226,-1.796433379,-1.766240753,0.004379465,,0,3,0,0.3,0.512195122,0.487804878,0.214285714,"[(5, 1), (6, 2), (6, 5), (2, 6), (1, 6), (2, 6), (5, 6), (2, 6), (1, 6), (2, 6), (5, 6), (6, 5), (5, 1), (5, 0), (6, 2), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (5, 0), (4, 0), (7, 2), (7, 3), (7, 4), (3, 7), (0, 7), (3, 7), (4, 7), (3, 7), (0, 7), (3, 7), (4, 7), (7, 4), (4, 0), (7, 3)]"
"(((1, 5), (2, 6)), ((0, 5), (2, 7)), ((4, 5), (6, 7)))",-1.64914829,-1.728198824,-1.71289552,0.004063709,,0,3,0,0.3,0.512195122,0.487804878,0.214285714,"[(5, 1), (6, 2), (6, 5), (2, 6), (1, 6), (2, 6), (5, 6), (2, 6), (1, 6), (2, 6), (5, 6), (6, 5), (5, 1), (5, 0), (6, 2), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (5, 0), (5, 4), (7, 2), (7, 6), (7, 5), (6, 7), (4, 7), (6, 7), (5, 7), (6, 7), (4, 7), (6, 7), (5, 7), (7, 5), (5, 4), (7, 6)]"
"(((1, 5), (2, 6)), ((0, 5), (2, 7)), ((0, 1), (2, 3)))",-1.649006202,-1.728026878,-1.712718094,0.004059205,,0,3,0,0.3,0.512195122,0.487804878,0.214285714,"[(5, 1), (6, 2), (6, 5), (2, 6), (1, 6), (2, 6), (5, 6), (2, 6), (1, 6), (2, 6), (5, 6), (6, 5), (5, 1), (5, 0), (6, 2), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (5, 0), (1, 0), (7, 2), (3, 2), (3, 1), (2, 3), (0, 3), (2, 3), (1, 3), (2, 3), (0, 3), (2, 3), (1, 3), (3, 1), (1, 0), (3, 2)]"
"(((1, 5), (2, 6)), ((0, 5), (2, 7)), ((0, 0), (2, 0)))",-1.665197172,-1.726949265,-1.711650494,0.002157911,,1,2,0.25,0.2,0.516129032,0.483870968,0.214285714,"[(5, 1), (6, 2), (6, 5), (2, 6), (1, 6), (2, 6), (5, 6), (2, 6), (1, 6), (2, 6), (5, 6), (6, 5), (5, 1), (5, 0), (6, 2), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (5, 0), (7, 2), (2, 0), (0, 2), (0, 2), (2, 0)]"
"(((1, 5), (2, 6)), ((0, 5), (2, 7)), ((1, 0), (3, 0)))",-1.659679286,-1.727865342,-1.712215666,0.002760071,,1,2,0.25,0.2,0.516129032,0.483870968,0.214285714,"[(5, 1), (6, 2), (6, 5), (2, 6), (1, 6), (2, 6), (5, 6), (2, 6), (1, 6), (2, 6), (5, 6), (6, 5), (5, 1), (3, 1), (1, 3), (1, 3), (3, 1), (5, 0), (6, 2), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (5, 0), (7, 2)]"
"(((1, 5), (2, 6)), ((0, 5), (2, 7)), ((4, 0), (6, 0)))",-1.664539112,-1.727868544,-1.712281456,0.002279331,,1,2,0.25,0.2,0.516129032,0.483870968,0.214285714,"[(5, 1), (6, 2), (6, 5), (2, 6), (1, 6), (2, 6), (5, 6), (2, 6), (1, 6), (2, 6), (5, 6), (6, 5), (5, 1), (5, 0), (6, 2), (6, 4), (4, 6), (4, 6), (6, 4), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (5, 0), (7, 2)]"
"(((1, 5), (2, 6)), ((0, 5), (2, 7)), ((5, 0), (7, 0)))",-1.666277246,-1.726971884,-1.711666158,0.002060153,,1,2,0.25,0.2,0.516129032,0.483870968,0.214285714,"[(5, 1), (6, 2), (6, 5), (2, 6), (1, 6), (2, 6), (5, 6), (2, 6), (1, 6), (2, 6), (5, 6), (6, 5), (5, 1), (5, 0), (6, 2), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (5, 0), (7, 2), (7, 5), (5, 7), (5, 7), (7, 5)]"
"(((1, 5), (2, 6)), ((1, 4), (3, 6)), ((0, 4), (2, 6)))",-1.637959234,-1.729897624,-1.715192031,0.005964905,,0,3,0,0.3,0.512195122,0.487804878,0.214285714,"[(5, 1), (6, 2), (6, 5), (2, 6), (1, 6), (2, 6), (5, 6), (2, 6), (1, 6), (2, 6), (5, 6), (6, 5), (5, 1), (4, 1), (6, 2), (6, 3), (6, 4), (3, 6), (1, 6), (3, 6), (4, 6), (3, 6), (1, 6), (3, 6), (4, 6), (6, 4), (4, 1), (4, 0), (6, 3), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (4, 0), (6, 2)]"
"(((1, 5), (2, 6)), ((1, 4), (3, 6)), ((1, 5), (3, 7)))",-1.636235009,-1.72945152,-1.712828946,0.005866631,,0,3,0,0.3,0.512195122,0.487804878,0.214285714,"[(5, 1), (6, 2), (6, 5), (2, 6), (1, 6), (2, 6), (5, 6), (2, 6), (1, 6), (2, 6), (5, 6), (6, 5), (5, 1), (4, 1), (6, 2), (6, 3), (6, 4), (3, 6), (1, 6), (3, 6), (4, 6), (3, 6), (1, 6), (3, 6), (4, 6), (6, 4), (4, 1), (5, 1), (6, 3), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (7, 3)]"
"(((1, 5), (2, 6)), ((1, 4), (3, 6)), ((1, 4), (2, 7)))",-1.641989637,-1.732223214,-1.715307961,0.005375577,,0,3,0,0.3,0.512820513,0.487179487,0.214285714,"[(5, 1), (6, 2), (6, 5), (2, 6), (1, 6), (2, 6), (5, 6), (2, 6), (1, 6), (2, 6), (5, 6), (6, 5), (5, 1), (4, 1), (6, 2), (6, 3), (6, 4), (3, 6), (1, 6), (3, 6), (4, 6), (3, 6), (1, 6), (3, 6), (4, 6), (6, 4), (6, 3), (7, 2), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (7, 2)]"
"(((1, 5), (2, 6)), ((1, 4), (3, 6)), ((0, 5), (3, 6)))",-1.643229977,-1.733010207,-1.716814224,0.005414641,,0,3,0,0.3,0.512820513,0.487179487,0.214285714,"[(5, 1), (6, 2), (6, 5), (2, 6), (1, 6), (2, 6), (5, 6), (2, 6), (1, 6), (2, 6), (5, 6), (6, 5), (5, 1), (4, 1), (5, 0), (6, 2), (6, 3), (6, 4), (3, 6), (1, 6), (3, 6), (4, 6), (3, 6), (1, 6), (3, 6), (4, 6), (6, 4), (4, 1), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (6, 3)]"
