Operator,Noisy_val_approx,Ideal_val,two_qc_ratio,single_qc_ratio,param_ratio,cnot_con
"(((4, 5), (6, 7)), ((0, 1), (2, 3)), ((4, 0), (6, 0)))",-2.1022459829380686,-2.1022459829380686,0.29333333333333333,0.7066666666666667,0.1875,"[(5, 4), (11, 10), (6, 11), (6, 11), (6, 11), (12, 11), (11, 10), (12, 11), (6, 11), (12, 11), (11, 10), (12, 11), (6, 11), (12, 11), (11, 10), (11, 10), (12, 11), (11, 10), (11, 10), (11, 10), (6, 11), (13, 4), (13, 4), (13, 4), (3, 4), (5, 4), (3, 4), (13, 4), (3, 4), (5, 4), (3, 4), (13, 4), (3, 4), (5, 4), (5, 4), (3, 4), (13, 4), (13, 4), (13, 4), (5, 4), (3, 4), (3, 4), (3, 4), (3, 4)]"
"(((4, 5), (6, 7)), ((0, 1), (2, 3)), ((5, 0), (7, 0)))",-2.1022409881495916,-2.1022409881495916,0.26666666666666666,0.7333333333333333,0.1875,"[(6, 7), (6, 11), (6, 11), (6, 11), (6, 5), (6, 7), (6, 5), (6, 11), (6, 5), (6, 7), (6, 5), (6, 11), (6, 5), (6, 7), (6, 7), (6, 5), (11, 10), (11, 10), (11, 10), (7, 10), (6, 7), (6, 7), (6, 7), (6, 7), (13, 4), (13, 14), (13, 14), (13, 14), (12, 13), (13, 14), (12, 13), (13, 4), (12, 13), (13, 14), (12, 13), (13, 4), (3, 4), (3, 4), (3, 4), (12, 13), (13, 14), (13, 14), (12, 13), (3, 14)]"
"(((4, 5), (6, 7)), ((1, 5), (2, 6)), ((1, 5), (3, 6)))",-2.1252999896749882,-2.1252999896749882,0.27751196172248804,0.722488038277512,0.1875,"[(6, 5), (7, 10), (11, 10), (11, 10), (11, 10), (6, 11), (6, 5), (6, 7), (6, 5), (6, 11), (6, 5), (6, 7), (6, 5), (6, 11), (6, 11), (6, 5), (5, 4), (6, 11), (6, 11), (6, 11), (6, 7), (12, 11), (12, 11), (12, 11), (6, 11), (6, 5), (5, 4), (12, 11), (12, 11), (12, 11), (12, 5), (5, 4), (6, 5), (5, 4), (12, 5), (5, 4), (6, 5), (6, 5), (5, 4), (3, 4), (3, 4), (3, 4), (5, 4), (6, 5), (5, 4), (12, 5), (5, 4), (6, 5), (5, 4), (12, 5), (5, 4), (6, 5), (6, 5), (5, 4), (12, 11), (12, 11), (12, 11), (6, 11)]"
"(((4, 5), (6, 7)), ((1, 5), (2, 6)), ((0, 5), (2, 6)))",-2.1253000007685596,-2.1253000007685596,0.27983539094650206,0.720164609053498,0.1875,"[(2, 3), (13, 14), (3, 14), (13, 14), (15, 2), (15, 2), (15, 2), (15, 14), (13, 14), (3, 14), (13, 14), (15, 14), (13, 14), (3, 14), (3, 14), (13, 14), (12, 13), (12, 13), (12, 13), (12, 11), (3, 14), (3, 14), (3, 14), (15, 14), (13, 14), (13, 14), (12, 13), (12, 11), (13, 14), (13, 14), (13, 14), (12, 13), (12, 11), (13, 14), (13, 14), (13, 14), (12, 13), (12, 11), (13, 14), (13, 14), (13, 14), (12, 13), (12, 11), (13, 14), (13, 14), (13, 14), (12, 13), (12, 13), (13, 14), (13, 4), (5, 4), (5, 4), (5, 4), (12, 13), (12, 11), (12, 5), (12, 11), (12, 13), (12, 11), (12, 5), (5, 4), (5, 4), (5, 4), (12, 11), (12, 13), (12, 13), (12, 11), (13, 4)]"
"(((4, 5), (6, 7)), ((1, 5), (2, 6)), ((0, 5), (3, 6)))",-2.1289844095865504,-2.1289844095865504,0.2815126050420168,0.7184873949579832,0.1875,"[(12, 11), (13, 4), (5, 4), (5, 4), (5, 4), (12, 5), (12, 11), (12, 13), (12, 11), (12, 5), (12, 11), (12, 13), (12, 11), (12, 5), (12, 5), (12, 11), (11, 10), (12, 5), (12, 5), (12, 5), (6, 5), (6, 5), (6, 5), (12, 13), (12, 5), (6, 5), (6, 5), (6, 5), (12, 11), (11, 10), (6, 11), (11, 10), (12, 11), (11, 10), (6, 11), (11, 10), (12, 11), (12, 11), (11, 10), (6, 11), (6, 11), (6, 11), (6, 7), (6, 7), (6, 7), (8, 7), (12, 11), (12, 11), (6, 11), (11, 10), (11, 10), (11, 10), (7, 10), (8, 7), (6, 7), (8, 7), (7, 10), (8, 7), (6, 7), (8, 7), (7, 10), (7, 10), (8, 7), (7, 10), (7, 10), (7, 10), (6, 7)]"
"(((4, 5), (6, 7)), ((1, 5), (2, 6)), ((0, 0), (2, 0)))",-2.1257717904825615,-2.1257717904825615,0.2655367231638418,0.7344632768361582,0.1875,"[(6, 5), (7, 10), (6, 7), (6, 5), (11, 10), (11, 10), (11, 10), (6, 11), (6, 5), (6, 7), (6, 5), (6, 11), (6, 5), (6, 7), (6, 7), (6, 5), (5, 4), (6, 7), (6, 7), (6, 7), (6, 11), (12, 11), (12, 11), (12, 11), (6, 11), (6, 5), (5, 4), (12, 11), (12, 11), (12, 11), (12, 5), (5, 4), (6, 5), (5, 4), (12, 5), (5, 4), (6, 5), (6, 5), (5, 4), (3, 4), (3, 4), (3, 4), (3, 4), (6, 11), (6, 11), (6, 11), (12, 11)]"
"(((4, 5), (6, 7)), ((1, 5), (2, 6)), ((1, 0), (3, 0)))",-2.1256227239133594,-2.1256227239133594,0.27485380116959063,0.7251461988304093,0.1875,"[(6, 5), (7, 10), (6, 7), (6, 5), (11, 10), (11, 10), (11, 10), (6, 11), (6, 5), (6, 7), (6, 5), (6, 11), (6, 5), (6, 7), (6, 7), (6, 5), (6, 7), (6, 7), (6, 7), (6, 11), (12, 5), (6, 5), (6, 5), (6, 5), (5, 4), (6, 5), (6, 5), (6, 5), (6, 5), (12, 5), (5, 4), (12, 5), (6, 5), (12, 5), (5, 4), (12, 5), (6, 5), (6, 5), (12, 5), (6, 5), (6, 5), (6, 5), (5, 4), (3, 4), (3, 4), (3, 4), (3, 4)]"
"(((4, 5), (6, 7)), ((1, 5), (2, 6)), ((4, 0), (6, 0)))",-2.125993484740089,-2.125993484740089,0.281437125748503,0.718562874251497,0.1875,"[(5, 4), (12, 11), (6, 11), (6, 11), (6, 11), (6, 5), (5, 4), (12, 5), (5, 4), (6, 5), (5, 4), (12, 5), (5, 4), (6, 5), (6, 5), (5, 4), (6, 5), (6, 5), (6, 5), (12, 5), (13, 4), (5, 4), (5, 4), (5, 4), (3, 4), (5, 4), (5, 4), (5, 4), (5, 4), (13, 4), (3, 4), (13, 4), (5, 4), (13, 4), (3, 4), (13, 4), (5, 4), (5, 4), (13, 4), (5, 4), (5, 4), (5, 4), (3, 4), (12, 5), (12, 5), (12, 5), (12, 5)]"
"(((4, 5), (6, 7)), ((1, 5), (2, 6)), ((5, 0), (7, 0)))",-2.1257372763331723,-2.1257372763331723,0.27167630057803466,0.7283236994219653,0.1875,"[(6, 5), (7, 10), (6, 7), (6, 5), (11, 10), (11, 10), (11, 10), (6, 11), (6, 5), (6, 7), (6, 5), (6, 11), (6, 5), (6, 7), (6, 7), (6, 5), (5, 4), (6, 7), (6, 7), (6, 7), (6, 11), (12, 11), (12, 11), (12, 11), (6, 11), (6, 5), (5, 4), (12, 11), (12, 11), (12, 11), (12, 5), (5, 4), (6, 5), (5, 4), (12, 5), (5, 4), (6, 5), (6, 5), (5, 4), (12, 5), (12, 5), (12, 5), (6, 5), (6, 7), (6, 7), (6, 7), (6, 7)]"
"(((4, 5), (6, 7)), ((1, 5), (3, 6)), ((0, 5), (2, 6)))",-2.1006740076840034,-2.1006740076840034,0.27459016393442626,0.7254098360655737,0.1875,"[(12, 13), (3, 14), (3, 4), (3, 4), (3, 4), (13, 4), (12, 13), (13, 14), (12, 13), (13, 4), (12, 13), (13, 14), (12, 13), (13, 4), (13, 4), (12, 13), (12, 11), (13, 4), (13, 4), (13, 4), (5, 4), (5, 4), (5, 4), (13, 14), (13, 4), (5, 4), (5, 4), (5, 4), (12, 13), (12, 11), (12, 5), (12, 11), (12, 13), (12, 11), (12, 5), (12, 11), (12, 13), (12, 13), (12, 11), (12, 5), (12, 5), (12, 5), (6, 5), (6, 5), (6, 5), (6, 7), (12, 13), (12, 13), (12, 5), (12, 11), (12, 11), (12, 11), (6, 11), (6, 7), (6, 5), (6, 7), (6, 11), (6, 7), (6, 5), (6, 7), (6, 11), (6, 11), (6, 7), (6, 11), (6, 11), (6, 11), (6, 5)]"
"(((4, 5), (6, 7)), ((1, 5), (3, 6)), ((0, 5), (3, 6)))",-2.1028875011979444,-2.1028875011979444,0.2702702702702703,0.7297297297297297,0.1875,"[(12, 5), (12, 11), (12, 11), (12, 11), (12, 13), (12, 11), (12, 13), (12, 5), (12, 13), (12, 11), (12, 13), (12, 5), (12, 13), (12, 11), (12, 11), (12, 13), (12, 11), (12, 11), (12, 11), (12, 5), (13, 4), (12, 13), (12, 13), (12, 13), (13, 14), (12, 13), (12, 13), (12, 13), (12, 13), (13, 4), (13, 14), (13, 4), (12, 13), (13, 4), (13, 14), (13, 4), (12, 13), (13, 14), (15, 14), (15, 14), (15, 14), (13, 14), (12, 13), (12, 13), (12, 13), (12, 13), (13, 4), (13, 14), (13, 4), (12, 13), (13, 4), (13, 14), (13, 4), (12, 13), (12, 13), (13, 4), (13, 14), (13, 14), (13, 14), (12, 13)]"
"(((4, 5), (6, 7)), ((1, 5), (3, 6)), ((0, 0), (2, 0)))",-2.1006739704039923,-2.1006739704039923,0.26704545454545453,0.7329545454545454,0.1875,"[(2, 3), (2, 3), (2, 3), (2, 3), (6, 5), (7, 10), (6, 7), (6, 5), (11, 10), (11, 10), (11, 10), (6, 11), (6, 5), (6, 7), (6, 5), (6, 11), (6, 5), (6, 7), (6, 7), (6, 5), (5, 4), (6, 7), (6, 7), (6, 7), (6, 11), (12, 11), (12, 11), (12, 11), (6, 11), (6, 5), (5, 4), (12, 11), (12, 11), (12, 11), (12, 5), (5, 4), (6, 5), (5, 4), (12, 5), (5, 4), (6, 5), (6, 5), (5, 4), (6, 11), (6, 11), (6, 11), (12, 11)]"
"(((4, 5), (6, 7)), ((1, 5), (3, 6)), ((1, 0), (3, 0)))",-2.100674006427309,-2.100674006427309,0.28125,0.71875,0.1875,"[(13, 4), (12, 13), (12, 13), (12, 13), (13, 14), (12, 13), (13, 14), (13, 4), (13, 14), (12, 13), (13, 14), (13, 4), (13, 14), (12, 13), (12, 13), (13, 14), (12, 13), (12, 13), (12, 13), (13, 4), (13, 4), (3, 4), (13, 4), (13, 4), (13, 4), (15, 14), (13, 14), (15, 14), (3, 14), (15, 14), (13, 14), (15, 14), (3, 14), (15, 14), (13, 14), (13, 14), (15, 14), (3, 14), (3, 14), (3, 14), (13, 14), (15, 14), (15, 14), (15, 14), (15, 14)]"
"(((4, 5), (6, 7)), ((1, 5), (3, 6)), ((4, 0), (6, 0)))",-2.1006819157758665,-2.1006819157758665,0.27647058823529413,0.7235294117647059,0.1875,"[(13, 4), (12, 13), (12, 13), (12, 13), (13, 14), (12, 13), (13, 14), (13, 4), (13, 14), (12, 13), (13, 14), (13, 4), (13, 14), (12, 13), (12, 13), (13, 14), (12, 13), (12, 13), (12, 13), (13, 4), (3, 14), (13, 14), (13, 14), (13, 14), (15, 14), (13, 14), (13, 14), (13, 14), (13, 14), (3, 14), (15, 14), (3, 14), (13, 14), (3, 14), (15, 14), (3, 14), (13, 14), (13, 14), (3, 14), (13, 14), (13, 14), (13, 14), (13, 4), (13, 4), (13, 4), (13, 4), (15, 14)]"
"(((4, 5), (6, 7)), ((1, 5), (3, 6)), ((5, 0), (7, 0)))",-2.1006767100142056,-2.1006767100142056,0.2655367231638418,0.7344632768361582,0.1875,"[(12, 13), (12, 11), (12, 11), (12, 11), (12, 5), (12, 13), (12, 5), (12, 11), (12, 5), (12, 13), (12, 5), (12, 11), (12, 5), (12, 13), (12, 13), (12, 5), (6, 5), (6, 5), (6, 5), (6, 7), (12, 13), (12, 13), (12, 13), (12, 11), (12, 5), (12, 11), (12, 11), (12, 11), (6, 11), (6, 7), (6, 5), (6, 7), (6, 11), (6, 7), (6, 5), (6, 7), (6, 11), (6, 11), (6, 7), (12, 11), (12, 11), (12, 11), (12, 5), (12, 13), (12, 13), (12, 13), (12, 13)]"
"(((4, 5), (6, 7)), ((0, 5), (2, 6)), ((0, 5), (3, 6)))",-2.102887505551851,-2.102887505551851,0.3034825870646766,0.6965174129353234,0.1875,"[(15, 14), (3, 14), (3, 14), (3, 14), (13, 14), (15, 14), (13, 14), (3, 14), (13, 14), (15, 14), (13, 14), (3, 14), (13, 14), (15, 14), (15, 14), (13, 14), (12, 13), (15, 14), (15, 14), (15, 14), (3, 14), (3, 4), (3, 4), (3, 4), (3, 14), (3, 4), (3, 4), (3, 4), (13, 14), (12, 13), (13, 4), (12, 13), (13, 14), (12, 13), (13, 4), (12, 13), (13, 14), (13, 14), (12, 13), (13, 4), (13, 4), (13, 4), (5, 4), (3, 14), (3, 14), (3, 14), (3, 4), (5, 4), (13, 4), (5, 4), (3, 4), (5, 4), (13, 4), (5, 4), (3, 4), (3, 4), (5, 4), (13, 14), (13, 14), (13, 14), (3, 14)]"
"(((4, 5), (6, 7)), ((0, 5), (2, 6)), ((0, 0), (2, 0)))",-2.1006740015748493,-2.1006740015748493,0.27167630057803466,0.7283236994219653,0.1875,"[(12, 11), (13, 4), (5, 4), (5, 4), (5, 4), (12, 5), (12, 11), (12, 13), (12, 11), (12, 5), (12, 11), (12, 13), (12, 11), (12, 5), (12, 5), (12, 11), (11, 10), (12, 5), (12, 5), (12, 5), (12, 13), (12, 5), (12, 5), (12, 5), (6, 5), (12, 5), (12, 5), (12, 5), (12, 11), (11, 10), (6, 11), (11, 10), (12, 11), (11, 10), (6, 11), (11, 10), (12, 11), (12, 11), (11, 10), (6, 11), (6, 11), (6, 11), (12, 11), (11, 10), (11, 10), (11, 10), (11, 10)]"
"(((4, 5), (6, 7)), ((0, 5), (2, 6)), ((1, 0), (3, 0)))",-2.1006739959362903,-2.1006739959362903,0.2865853658536585,0.7134146341463414,0.1875,"[(3, 4), (6, 7), (6, 7), (6, 7), (6, 7), (15, 2), (2, 3), (3, 4), (15, 14), (15, 14), (15, 14), (3, 14), (3, 4), (2, 3), (3, 4), (3, 14), (3, 4), (2, 3), (2, 3), (3, 4), (2, 3), (2, 3), (2, 3), (5, 4), (3, 14), (13, 14), (13, 14), (13, 14), (3, 14), (3, 4), (5, 4), (13, 14), (13, 14), (13, 14), (13, 4), (5, 4), (3, 4), (5, 4), (13, 4), (5, 4), (3, 4), (3, 4), (5, 4), (13, 14), (13, 14), (13, 14), (3, 14)]"
"(((4, 5), (6, 7)), ((0, 5), (2, 6)), ((4, 0), (6, 0)))",-2.10068189587348,-2.10068189587348,0.29931972789115646,0.7006802721088435,0.1875,"[(13, 14), (15, 14), (15, 14), (15, 14), (3, 14), (13, 14), (3, 14), (15, 14), (3, 14), (13, 14), (3, 14), (15, 14), (3, 14), (13, 14), (13, 14), (3, 14), (15, 14), (15, 14), (15, 14), (13, 14), (13, 4), (3, 4), (3, 4), (3, 4), (5, 4), (13, 4), (5, 4), (3, 4), (5, 4), (13, 4), (5, 4), (3, 4), (5, 4), (13, 4), (13, 4), (5, 4), (13, 4), (13, 4), (13, 4), (3, 4), (13, 14), (13, 14), (13, 14), (13, 14)]"
"(((4, 5), (6, 7)), ((0, 5), (2, 6)), ((5, 0), (7, 0)))",-2.100676720387889,-2.100676720387889,0.27647058823529413,0.7235294117647059,0.1875,"[(6, 7), (6, 5), (6, 5), (6, 5), (6, 11), (6, 7), (6, 11), (6, 5), (6, 11), (6, 7), (6, 11), (6, 5), (6, 11), (6, 7), (6, 7), (6, 11), (6, 7), (6, 7), (6, 7), (6, 5), (6, 7), (6, 7), (6, 7), (7, 10), (6, 7), (6, 7), (6, 7), (12, 11), (6, 11), (12, 11), (11, 10), (12, 11), (6, 11), (12, 11), (11, 10), (12, 11), (6, 11), (6, 11), (12, 11), (11, 10), (11, 10), (11, 10), (6, 11), (6, 7), (6, 7), (6, 7), (6, 7)]"
"(((4, 5), (6, 7)), ((0, 5), (3, 6)), ((0, 0), (2, 0)))",-2.1029135160170336,-2.1029135160170336,0.29936305732484075,0.7006369426751592,0.1875,"[(3, 4), (13, 4), (13, 4), (13, 4), (5, 4), (3, 4), (5, 4), (13, 4), (5, 4), (3, 4), (5, 4), (13, 4), (5, 4), (3, 4), (3, 4), (5, 4), (3, 4), (3, 4), (3, 4), (6, 5), (13, 4), (12, 13), (12, 13), (12, 13), (13, 4), (5, 4), (6, 5), (12, 13), (12, 13), (12, 13), (12, 5), (6, 5), (5, 4), (6, 5), (12, 5), (6, 5), (5, 4), (5, 4), (6, 5), (12, 13), (12, 13), (12, 13), (13, 4), (13, 14), (13, 14), (13, 14), (13, 14)]"
"(((4, 5), (6, 7)), ((0, 5), (3, 6)), ((1, 0), (3, 0)))",-2.1029036936585,-2.1029036936585,0.2655367231638418,0.7344632768361582,0.1875,"[(6, 5), (7, 10), (6, 7), (6, 5), (11, 10), (11, 10), (11, 10), (6, 11), (6, 5), (6, 7), (6, 5), (6, 11), (6, 5), (6, 7), (6, 7), (6, 5), (5, 4), (6, 7), (6, 7), (6, 7), (6, 11), (12, 11), (12, 11), (12, 11), (6, 11), (6, 5), (5, 4), (12, 11), (12, 11), (12, 11), (12, 5), (5, 4), (6, 5), (5, 4), (12, 5), (5, 4), (6, 5), (6, 5), (5, 4), (3, 4), (3, 4), (3, 4), (3, 4), (6, 11), (6, 11), (6, 11), (12, 11)]"
"(((4, 5), (6, 7)), ((0, 5), (3, 6)), ((4, 0), (6, 0)))",-2.1028880558371155,-2.1028880558371155,0.26229508196721313,0.7377049180327869,0.1875,"[(6, 11), (6, 7), (6, 7), (6, 7), (6, 5), (6, 5), (6, 11), (6, 5), (6, 7), (6, 5), (6, 11), (6, 5), (6, 7), (6, 5), (6, 11), (6, 11), (6, 5), (6, 7), (6, 7), (6, 7), (6, 11), (12, 5), (12, 11), (12, 11), (12, 11), (12, 13), (12, 5), (12, 5), (12, 5), (12, 5), (12, 11), (12, 13), (12, 11), (12, 5), (12, 11), (12, 13), (12, 11), (12, 5), (12, 5), (12, 11), (12, 5), (12, 5), (12, 5), (6, 5), (6, 5), (6, 5), (6, 5), (12, 13)]"
"(((4, 5), (6, 7)), ((0, 5), (3, 6)), ((5, 0), (7, 0)))",-2.102887507289811,-2.102887507289811,0.27976190476190477,0.7202380952380952,0.1875,"[(6, 7), (9, 8), (8, 7), (6, 7), (9, 10), (9, 10), (9, 10), (7, 10), (6, 7), (8, 7), (6, 7), (7, 10), (6, 7), (8, 7), (8, 7), (6, 7), (6, 5), (8, 7), (8, 7), (8, 7), (7, 10), (11, 10), (11, 10), (11, 10), (7, 10), (6, 7), (6, 5), (11, 10), (11, 10), (11, 10), (6, 11), (6, 5), (6, 7), (6, 5), (6, 11), (6, 5), (6, 7), (6, 7), (6, 5), (11, 10), (11, 10), (11, 10), (7, 10), (8, 7), (8, 7), (8, 7), (8, 7)]"
"(((4, 5), (6, 7)), ((0, 0), (2, 0)), ((1, 0), (3, 0)))",-2.100674016767641,-2.100674016767641,0.24778761061946902,0.7522123893805309,0.1875,"[(6, 7), (6, 11), (6, 11), (6, 11), (6, 5), (6, 7), (6, 5), (6, 11), (6, 5), (6, 7), (6, 5), (6, 11), (6, 5), (6, 7), (6, 7), (6, 5), (6, 11), (6, 11), (6, 11), (6, 7), (12, 13), (12, 13), (12, 13), (12, 13), (15, 14), (15, 14), (15, 14), (15, 14)]"
"(((4, 5), (6, 7)), ((0, 0), (2, 0)), ((4, 0), (6, 0)))",-2.1006830561809444,-2.1006830561809444,0.25,0.75,0.1875,"[(3, 4), (3, 4), (3, 4), (3, 4), (12, 5), (12, 11), (12, 11), (12, 11), (12, 13), (12, 5), (12, 13), (12, 11), (12, 13), (12, 5), (12, 13), (12, 11), (12, 13), (12, 5), (12, 5), (12, 13), (12, 11), (12, 11), (12, 11), (12, 5), (12, 13), (12, 13), (12, 13), (12, 13)]"
"(((4, 5), (6, 7)), ((0, 0), (2, 0)), ((5, 0), (7, 0)))",-2.1006768814829426,-2.1006768814829426,0.27722772277227725,0.7227722772277227,0.1875,"[(6, 7), (6, 7), (6, 7), (6, 7), (13, 14), (15, 14), (15, 14), (15, 14), (3, 14), (15, 14), (3, 14), (13, 14), (3, 14), (15, 14), (3, 14), (13, 14), (3, 14), (15, 14), (15, 14), (3, 14), (15, 14), (15, 14), (15, 14), (13, 14), (15, 14), (15, 14), (15, 14), (15, 14)]"
"(((4, 5), (6, 7)), ((1, 0), (3, 0)), ((4, 0), (6, 0)))",-2.1006824451626542,-2.1006824451626542,0.28865979381443296,0.711340206185567,0.1875,"[(6, 7), (6, 7), (6, 7), (6, 7), (15, 14), (13, 14), (13, 14), (13, 14), (3, 14), (13, 14), (3, 14), (15, 14), (3, 14), (13, 14), (3, 14), (15, 14), (3, 14), (13, 14), (13, 14), (3, 14), (15, 14), (15, 14), (15, 14), (13, 14), (3, 14), (3, 14), (3, 14), (3, 14)]"
"(((4, 5), (6, 7)), ((1, 0), (3, 0)), ((5, 0), (7, 0)))",-2.100676870565345,-2.100676870565345,0.27722772277227725,0.7227722772277227,0.1875,"[(6, 7), (6, 7), (6, 7), (6, 7), (13, 14), (15, 14), (15, 14), (15, 14), (3, 14), (15, 14), (3, 14), (13, 14), (3, 14), (15, 14), (3, 14), (13, 14), (3, 14), (15, 14), (15, 14), (3, 14), (15, 14), (15, 14), (15, 14), (13, 14), (15, 14), (15, 14), (15, 14), (15, 14)]"
"(((4, 5), (6, 7)), ((4, 0), (6, 0)), ((5, 0), (7, 0)))",-2.100683515543585,-2.100683515543585,0.27927927927927926,0.7207207207207207,0.1875,"[(15, 14), (13, 14), (13, 14), (13, 14), (3, 14), (15, 14), (3, 14), (13, 14), (3, 14), (15, 14), (3, 14), (13, 14), (3, 14), (15, 14), (15, 14), (3, 14), (15, 14), (15, 14), (15, 14), (13, 14), (15, 14), (15, 14), (15, 14), (15, 14), (13, 14), (13, 14), (13, 14), (3, 14), (3, 14), (3, 14), (3, 14)]"
"(((0, 1), (2, 3)), ((1, 5), (2, 6)), ((1, 5), (3, 6)))",-2.125300005027425,-2.125300005027425,0.27111111111111114,0.7288888888888889,0.1875,"[(12, 11), (12, 13), (12, 13), (12, 13), (12, 5), (12, 11), (12, 5), (12, 13), (12, 5), (12, 11), (12, 5), (12, 13), (12, 5), (12, 11), (12, 11), (12, 5), (6, 5), (12, 13), (12, 13), (12, 13), (12, 11), (11, 10), (7, 10), (7, 10), (7, 10), (6, 7), (6, 5), (6, 11), (6, 5), (6, 7), (6, 5), (6, 11), (6, 5), (6, 7), (6, 7), (6, 5), (7, 10), (7, 10), (7, 10), (6, 11), (6, 11), (6, 11), (12, 13), (12, 13), (12, 13), (12, 11), (11, 10), (12, 11), (6, 11), (12, 11), (11, 10), (12, 11), (6, 11), (12, 11), (11, 10), (11, 10), (12, 11), (11, 10), (11, 10), (11, 10), (6, 11)]"
"(((0, 1), (2, 3)), ((1, 5), (2, 6)), ((0, 5), (2, 6)))",-2.1253000007654945,-2.1253000007654945,0.3087557603686636,0.6912442396313364,0.1875,"[(6, 11), (12, 13), (12, 11), (6, 11), (12, 13), (12, 13), (12, 13), (12, 11), (6, 11), (12, 13), (12, 13), (12, 13), (12, 11), (6, 11), (12, 13), (12, 13), (12, 13), (12, 11), (6, 11), (12, 13), (12, 13), (12, 13), (12, 11), (12, 11), (6, 11), (12, 13), (12, 5), (5, 4), (5, 4), (5, 4), (6, 5), (5, 4), (6, 5), (12, 5), (6, 5), (5, 4), (6, 5), (12, 5), (6, 5), (5, 4), (5, 4), (12, 13), (12, 13), (12, 13), (13, 4), (12, 13), (12, 13), (12, 13), (13, 4), (5, 4), (6, 5), (12, 13), (12, 13), (12, 13), (12, 5), (6, 5), (5, 4), (6, 5), (12, 5), (6, 5), (5, 4), (5, 4), (6, 5), (13, 4), (13, 4), (13, 4), (12, 13)]"
"(((0, 1), (2, 3)), ((1, 5), (2, 6)), ((0, 5), (3, 6)))",-2.1291667074834697,-2.1291667074834697,0.2773109243697479,0.7226890756302521,0.1875,"[(5, 4), (6, 11), (6, 5), (5, 4), (5, 4), (5, 4), (6, 11), (6, 5), (5, 4), (5, 4), (5, 4), (6, 11), (6, 5), (5, 4), (5, 4), (5, 4), (6, 11), (6, 5), (5, 4), (5, 4), (5, 4), (6, 11), (6, 5), (6, 5), (5, 4), (6, 11), (12, 5), (12, 13), (12, 13), (12, 13), (12, 11), (12, 13), (12, 11), (12, 5), (12, 11), (12, 13), (12, 11), (12, 5), (12, 11), (12, 13), (12, 13), (12, 11), (12, 5), (12, 5), (12, 5), (6, 5), (12, 13), (13, 4), (12, 13), (12, 13), (12, 13), (12, 5), (6, 5), (5, 4), (6, 5), (12, 5), (6, 5), (5, 4), (6, 5), (12, 5), (12, 5), (6, 5), (12, 13), (12, 13), (12, 13), (13, 4)]"
"(((0, 1), (2, 3)), ((1, 5), (2, 6)), ((0, 0), (2, 0)))",-2.125993483611312,-2.125993483611312,0.2634730538922156,0.7365269461077845,0.1875,"[(12, 13), (13, 14), (13, 14), (13, 14), (13, 4), (12, 13), (13, 4), (13, 14), (13, 4), (12, 13), (13, 4), (13, 14), (13, 4), (12, 13), (12, 13), (13, 4), (5, 4), (13, 14), (13, 14), (13, 14), (12, 13), (12, 11), (6, 11), (6, 11), (6, 11), (6, 5), (5, 4), (12, 5), (5, 4), (6, 5), (5, 4), (12, 5), (5, 4), (6, 5), (6, 5), (5, 4), (6, 11), (6, 11), (6, 11), (12, 11), (13, 4), (13, 4), (13, 4), (13, 4)]"
"(((0, 1), (2, 3)), ((1, 5), (2, 6)), ((1, 0), (3, 0)))",-2.125737276333096,-2.125737276333096,0.29559748427672955,0.7044025157232704,0.1875,"[(9, 8), (8, 7), (8, 7), (8, 7), (11, 10), (9, 10), (11, 10), (7, 10), (11, 10), (9, 10), (11, 10), (7, 10), (11, 10), (9, 10), (9, 10), (11, 10), (9, 10), (9, 10), (9, 10), (7, 10), (12, 11), (6, 11), (6, 11), (6, 11), (11, 10), (12, 11), (12, 11), (12, 11), (12, 11), (6, 11), (11, 10), (6, 11), (12, 11), (6, 11), (11, 10), (6, 11), (12, 11), (12, 11), (6, 11), (12, 11), (12, 11), (12, 11), (11, 10), (9, 10), (9, 10), (9, 10), (9, 10)]"
"(((0, 1), (2, 3)), ((1, 5), (2, 6)), ((4, 0), (6, 0)))",-2.125771819570084,-2.125771819570084,0.30120481927710846,0.6987951807228916,0.1875,"[(6, 11), (12, 13), (12, 11), (6, 11), (12, 13), (12, 13), (12, 13), (12, 11), (6, 11), (12, 13), (12, 13), (12, 13), (12, 11), (6, 11), (12, 13), (12, 13), (12, 13), (12, 11), (6, 11), (12, 13), (12, 13), (12, 13), (12, 11), (12, 11), (6, 11), (12, 13), (12, 5), (5, 4), (5, 4), (5, 4), (6, 5), (5, 4), (6, 5), (12, 5), (6, 5), (5, 4), (6, 5), (12, 5), (6, 5), (5, 4), (5, 4), (6, 5), (5, 4), (5, 4), (5, 4), (3, 4), (3, 4), (3, 4), (3, 4), (12, 5)]"
