Operator,Noisy_val_approx,Ideal_val,diff,diff_rem,Seq_REM,two_qc_ratio,single_qc_ratio,singles,doubles,singles_ratio,doubles_ratio,param_ratio,cnot_con
"(((0, 4), (2, 6)), ((1, 4), (2, 7)), ((4, 5), (6, 7)))",-1.575941635,-1.61670087,0.001661315,0.001645784,-1.616509896,0.280851064,0.719148936,0,3,0,0.3,0.214285714,"[(2, 3), (11, 3), (11, 3), (11, 3), (4, 3), (2, 3), (4, 3), (11, 3), (4, 3), (2, 3), (4, 3), (11, 3), (4, 3), (2, 3), (2, 3), (4, 3), (2, 3), (2, 3), (2, 3), (4, 10), (11, 3), (4, 3), (4, 3), (4, 3), (5, 4), (4, 10), (4, 10), (4, 10), (4, 10), (4, 3), (5, 4), (4, 3), (4, 10), (4, 3), (5, 4), (4, 3), (4, 10), (4, 10), (4, 3), (2, 3), (2, 3), (2, 3), (4, 3), (9, 10), (9, 10), (9, 10), (5, 9), (9, 10), (5, 9), (5, 9), (5, 9), (4, 10), (4, 3), (5, 4), (4, 3), (4, 10), (4, 3), (5, 4), (4, 3), (4, 10), (4, 10), (4, 3), (9, 10), (9, 10), (9, 10), (5, 9)]"
"(((0, 4), (2, 6)), ((1, 4), (2, 7)), ((0, 1), (2, 3)))",-1.526601124,-1.615329139,0.007872661,0.007993076,-1.616005131,0.27510917,0.72489083,0,3,0,0.3,0.214285714,"[(5, 6), (5, 4), (5, 4), (5, 4), (5, 9), (5, 4), (5, 9), (5, 6), (5, 9), (5, 4), (5, 9), (5, 6), (5, 9), (5, 4), (5, 4), (5, 9), (5, 6), (5, 6), (5, 6), (5, 4), (4, 3), (9, 10), (4, 10), (9, 10), (11, 3), (11, 3), (11, 3), (11, 10), (9, 10), (4, 10), (9, 10), (11, 10), (9, 10), (4, 10), (4, 10), (9, 10), (9, 8), (11, 10), (11, 10), (11, 10), (4, 10), (9, 10), (9, 10), (9, 10), (5, 9), (9, 8), (9, 8), (9, 8), (9, 8), (9, 10), (5, 9), (9, 10), (9, 8), (9, 10), (5, 9), (9, 10), (9, 8), (9, 8), (9, 10), (9, 8), (9, 8), (9, 8), (5, 9)]"
"(((0, 4), (2, 6)), ((1, 4), (2, 7)), ((1, 5), (2, 6)))",-1.445089879,-1.637721622,0.037106989,0.045767094,-1.659022331,0.281632653,0.718367347,0,3,0,0.3,0.214285714,"[(5, 4), (5, 9), (5, 9), (5, 9), (5, 6), (5, 9), (5, 6), (5, 4), (5, 6), (5, 9), (5, 6), (5, 4), (5, 6), (5, 9), (5, 9), (5, 6), (6, 8), (4, 10), (4, 10), (4, 10), (9, 10), (11, 10), (11, 10), (11, 10), (9, 10), (9, 8), (6, 8), (9, 10), (9, 10), (9, 10), (9, 8), (6, 8), (9, 10), (9, 10), (9, 10), (9, 8), (6, 8), (9, 10), (9, 10), (9, 10), (9, 8), (6, 8), (9, 10), (9, 10), (9, 10), (9, 8), (9, 8), (6, 8), (5, 6), (9, 10), (4, 10), (5, 4), (5, 6), (9, 10), (9, 10), (9, 10), (5, 9), (5, 6), (5, 4), (5, 6), (5, 9), (5, 6), (5, 4), (5, 4), (5, 6), (5, 4), (5, 4), (5, 4), (5, 9)]"
"(((0, 4), (2, 6)), ((1, 4), (2, 7)), ((0, 5), (3, 6)))",-1.493289621,-1.716229925,0.049702379,0.053201074,-1.723943202,0.282511211,0.717488789,0,3,0,0.3,0.214285714,"[(11, 3), (4, 3), (4, 3), (4, 3), (2, 3), (11, 3), (2, 3), (4, 3), (2, 3), (11, 3), (2, 3), (4, 3), (2, 3), (11, 3), (11, 3), (2, 3), (4, 3), (4, 3), (4, 3), (4, 10), (5, 4), (5, 4), (5, 4), (11, 3), (4, 3), (5, 4), (5, 4), (5, 4), (5, 4), (4, 10), (4, 3), (4, 10), (5, 4), (4, 10), (4, 3), (4, 10), (5, 4), (5, 4), (4, 10), (4, 3), (4, 3), (4, 3), (5, 4), (11, 12), (13, 12), (13, 12), (13, 12), (12, 2), (11, 12), (12, 2), (13, 12), (12, 2), (11, 12), (12, 2), (13, 12), (12, 2), (11, 12), (11, 12), (12, 2), (11, 12), (11, 12), (11, 12), (13, 12)]"
"(((0, 4), (2, 6)), ((1, 4), (2, 7)), ((0, 0), (2, 0)))",-1.62502873,-1.62502873,0,9.94603E-07,-1.624031432,0.276470588,0.723529412,1,2,0.25,0.2,0.214285714,"[(9, 10), (4, 10), (4, 10), (4, 10), (11, 10), (9, 10), (11, 10), (4, 10), (11, 10), (9, 10), (11, 10), (4, 10), (11, 10), (9, 10), (9, 10), (11, 10), (9, 10), (9, 10), (9, 10), (4, 10), (11, 3), (11, 10), (11, 10), (11, 10), (11, 12), (11, 3), (11, 3), (11, 3), (11, 3), (11, 10), (11, 12), (11, 10), (11, 3), (11, 10), (11, 12), (11, 10), (11, 3), (11, 3), (11, 10), (4, 10), (4, 10), (4, 10), (4, 10), (11, 12), (11, 12), (11, 12), (11, 3)]"
"(((0, 4), (2, 6)), ((1, 4), (2, 7)), ((1, 0), (3, 0)))",-1.614283122,-1.614283122,0,9.94607E-07,-1.613285822,0.303448276,0.696551724,1,2,0.25,0.2,0.214285714,"[(2, 3), (4, 3), (4, 3), (4, 3), (11, 3), (4, 3), (11, 3), (2, 3), (11, 3), (4, 3), (11, 3), (2, 3), (11, 3), (4, 3), (4, 3), (11, 3), (2, 3), (2, 3), (2, 3), (4, 3), (5, 4), (5, 9), (5, 9), (5, 9), (11, 10), (4, 10), (11, 10), (9, 10), (11, 10), (4, 10), (11, 10), (9, 10), (11, 10), (4, 10), (4, 10), (5, 4), (5, 4), (5, 4), (5, 9), (9, 8), (9, 8), (9, 8), (9, 8), (11, 10)]"
"(((0, 4), (2, 6)), ((1, 4), (2, 7)), ((4, 0), (6, 0)))",-1.627263701,-1.627263701,0,9.94601E-07,-1.626266404,0.270114943,0.729885057,1,2,0.25,0.2,0.214285714,"[(5, 4), (4, 3), (4, 3), (4, 3), (4, 10), (5, 4), (4, 10), (4, 3), (4, 10), (5, 4), (4, 10), (4, 3), (4, 10), (5, 4), (5, 4), (4, 10), (4, 3), (4, 3), (4, 3), (5, 4), (4, 3), (4, 3), (4, 3), (5, 6), (6, 8), (6, 8), (6, 8), (9, 10), (5, 9), (9, 10), (9, 8), (9, 10), (5, 9), (9, 10), (9, 8), (6, 8), (6, 8), (6, 8), (9, 10), (5, 9), (5, 9), (5, 6), (5, 4), (5, 4), (5, 4), (5, 4), (9, 10)]"
"(((0, 4), (2, 6)), ((1, 4), (2, 7)), ((5, 0), (7, 0)))",-1.614234605,-1.614234605,0,9.94619E-07,-1.613237299,0.313333333,0.686666667,1,2,0.25,0.2,0.214285714,"[(11, 10), (9, 10), (9, 10), (9, 10), (4, 10), (11, 10), (4, 10), (9, 10), (4, 10), (11, 10), (4, 10), (9, 10), (4, 10), (11, 10), (11, 10), (4, 10), (4, 3), (9, 10), (9, 10), (9, 10), (11, 10), (11, 12), (11, 3), (4, 3), (12, 2), (12, 2), (12, 2), (2, 3), (4, 3), (11, 3), (4, 3), (2, 3), (4, 3), (11, 3), (11, 3), (4, 3), (5, 4), (5, 4), (5, 4), (4, 3), (4, 3), (4, 3), (4, 3), (11, 12), (11, 12), (11, 12), (12, 2)]"
"(((0, 4), (2, 6)), ((0, 4), (3, 7)), ((4, 5), (6, 7)))",-1.503630429,-1.54659844,0.00184625,0.001762873,-1.545617006,0.282051282,0.717948718,0,3,0,0.3,0.214285714,"[(4, 3), (9, 10), (5, 9), (5, 9), (5, 9), (9, 8), (9, 10), (9, 8), (5, 9), (9, 8), (9, 10), (9, 8), (5, 9), (9, 8), (9, 10), (9, 10), (9, 8), (4, 10), (4, 3), (5, 4), (4, 3), (4, 10), (4, 3), (5, 4), (4, 3), (4, 10), (4, 10), (4, 3), (4, 10), (4, 10), (4, 10), (5, 4), (4, 3), (4, 3), (4, 3), (9, 10), (11, 3), (4, 3), (4, 3), (4, 3), (11, 10), (9, 10), (4, 10), (9, 10), (11, 10), (9, 10), (4, 10), (9, 10), (11, 10), (11, 10), (9, 10), (4, 10), (4, 10), (4, 10), (11, 10)]"
"(((0, 4), (2, 6)), ((0, 4), (3, 7)), ((0, 1), (2, 3)))",-1.486769081,-1.54659844,0.003579552,0.003591944,-1.546701907,0.277777778,0.722222222,0,3,0,0.3,0.214285714,"[(4, 10), (4, 3), (4, 3), (4, 3), (5, 4), (4, 3), (5, 4), (4, 10), (5, 4), (4, 3), (5, 4), (4, 10), (5, 4), (4, 3), (4, 3), (5, 4), (5, 4), (11, 12), (11, 3), (11, 3), (11, 3), (11, 12), (11, 12), (11, 12), (11, 12), (11, 3), (11, 10), (11, 3), (11, 12), (11, 3), (11, 10), (11, 3), (11, 12), (11, 12), (11, 3), (4, 3), (11, 10), (11, 10), (11, 10), (11, 12), (11, 12), (12, 2), (2, 3), (4, 3), (11, 12), (11, 12), (11, 12), (11, 3), (4, 3), (2, 3), (4, 3), (11, 3), (4, 3), (2, 3), (2, 3), (4, 3), (12, 2), (12, 2), (12, 2), (11, 12)]"
"(((0, 4), (2, 6)), ((0, 4), (3, 7)), ((1, 5), (2, 6)))",-1.416544148,-1.617243382,0.040280183,0.038084055,-1.611695513,0.262910798,0.737089202,0,3,0,0.3,0.214285714,"[(1, 0), (2, 3), (1, 2), (1, 0), (2, 3), (2, 3), (2, 3), (1, 2), (1, 0), (2, 3), (2, 3), (2, 3), (1, 2), (1, 0), (2, 3), (2, 3), (2, 3), (1, 2), (1, 0), (2, 3), (2, 3), (2, 3), (1, 2), (1, 2), (11, 10), (13, 12), (12, 2), (12, 2), (12, 2), (11, 12), (11, 10), (11, 3), (11, 10), (11, 12), (11, 10), (11, 3), (11, 10), (11, 12), (11, 12), (11, 10), (13, 1), (1, 0), (1, 2), (1, 0), (13, 1), (1, 0), (1, 2), (1, 0), (12, 2), (12, 2), (12, 2), (2, 3), (13, 1), (13, 1), (1, 0), (13, 12)]"
"(((0, 4), (2, 6)), ((0, 4), (3, 7)), ((0, 5), (3, 6)))",-1.432477494,-1.622218653,0.036001707,0.046039298,-1.647045195,0.303167421,0.696832579,0,3,0,0.3,0.214285714,"[(9, 10), (5, 9), (5, 9), (5, 9), (9, 8), (9, 10), (9, 8), (5, 9), (9, 8), (9, 10), (9, 8), (5, 9), (9, 8), (9, 10), (9, 10), (9, 8), (4, 10), (4, 10), (4, 10), (9, 10), (9, 10), (9, 10), (11, 3), (4, 3), (5, 4), (5, 4), (5, 4), (11, 3), (4, 3), (5, 4), (5, 4), (5, 4), (11, 3), (4, 3), (5, 4), (5, 4), (5, 4), (11, 3), (4, 3), (5, 4), (5, 4), (5, 4), (11, 3), (4, 3), (4, 3), (5, 4), (5, 9), (5, 4), (5, 4), (5, 4), (11, 3), (11, 10), (9, 10), (11, 10), (4, 10), (11, 10), (9, 10), (11, 10), (4, 10), (11, 10), (9, 10), (9, 10), (11, 10), (4, 10), (4, 10), (4, 10), (9, 10)]"
"(((0, 4), (2, 6)), ((0, 4), (3, 7)), ((0, 0), (2, 0)))",-1.546593241,-1.546593241,0,9.94611E-07,-1.545595939,0.287671233,0.712328767,1,2,0.25,0.2,0.214285714,"[(11, 3), (2, 3), (2, 3), (2, 3), (4, 3), (2, 3), (4, 3), (11, 3), (4, 3), (2, 3), (4, 3), (11, 3), (4, 3), (2, 3), (2, 3), (4, 3), (11, 3), (11, 3), (11, 3), (12, 2), (12, 2), (12, 2), (1, 2), (12, 2), (1, 2), (2, 3), (1, 2), (12, 2), (1, 2), (2, 3), (1, 2), (12, 2), (12, 2), (1, 2), (12, 2), (12, 2), (12, 2), (2, 3), (4, 3), (4, 3), (4, 3), (4, 3)]"
"(((0, 4), (2, 6)), ((0, 4), (3, 7)), ((1, 0), (3, 0)))",-1.545682898,-1.545682898,0,9.94615E-07,-1.544685594,0.261744966,0.738255034,1,2,0.25,0.2,0.214285714,"[(2, 3), (11, 10), (12, 2), (12, 2), (12, 2), (1, 2), (2, 3), (1, 2), (12, 2), (1, 2), (2, 3), (1, 2), (12, 2), (1, 2), (2, 3), (2, 3), (1, 2), (11, 3), (11, 10), (11, 12), (11, 10), (11, 3), (11, 10), (11, 12), (11, 10), (11, 3), (11, 3), (11, 10), (9, 10), (9, 10), (9, 10), (9, 8), (9, 8), (9, 8), (9, 8), (12, 2), (12, 2), (12, 2), (2, 3)]"
"(((0, 4), (2, 6)), ((0, 4), (3, 7)), ((4, 0), (6, 0)))",-1.546593228,-1.546593228,0,9.94595E-07,-1.545595934,0.29787234,0.70212766,1,2,0.25,0.2,0.214285714,"[(4, 3), (12, 2), (11, 12), (11, 12), (11, 12), (11, 3), (4, 3), (2, 3), (4, 3), (11, 3), (4, 3), (2, 3), (4, 3), (11, 3), (11, 3), (4, 3), (11, 3), (11, 3), (11, 3), (12, 2), (12, 2), (12, 2), (1, 2), (2, 3), (1, 2), (12, 2), (1, 2), (2, 3), (1, 2), (12, 2), (1, 2), (2, 3), (2, 3), (1, 2), (11, 3), (11, 3), (11, 3), (11, 12), (11, 3), (11, 3), (11, 3), (11, 3)]"
"(((0, 4), (2, 6)), ((0, 4), (3, 7)), ((5, 0), (7, 0)))",-1.545682895,-1.545682895,0,9.94609E-07,-1.544685594,0.266272189,0.733727811,1,2,0.25,0.2,0.214285714,"[(9, 10), (5, 9), (5, 9), (5, 9), (9, 8), (9, 10), (9, 8), (5, 9), (9, 8), (9, 10), (9, 8), (5, 9), (9, 8), (9, 10), (9, 10), (9, 8), (4, 10), (4, 10), (4, 10), (11, 3), (4, 3), (11, 3), (4, 3), (4, 3), (4, 3), (5, 4), (11, 10), (11, 10), (11, 10), (4, 10), (4, 3), (4, 10), (5, 4), (4, 10), (4, 3), (4, 3), (4, 10), (4, 3), (4, 3), (4, 3), (5, 4), (11, 3), (11, 3), (11, 3), (11, 3)]"
"(((0, 4), (2, 6)), ((4, 5), (6, 7)), ((0, 1), (2, 3)))",-1.440226665,-1.548343325,0.011689212,0.009756437,-1.539001343,0.294930876,0.705069124,0,3,0,0.3,0.214285714,"[(2, 3), (12, 2), (12, 2), (12, 2), (1, 2), (2, 3), (1, 2), (12, 2), (1, 2), (2, 3), (1, 2), (12, 2), (1, 2), (2, 3), (2, 3), (1, 2), (1, 0), (1, 0), (11, 3), (11, 3), (11, 3), (2, 3), (11, 12), (11, 10), (11, 10), (11, 10), (4, 10), (4, 3), (2, 3), (11, 10), (11, 10), (11, 10), (11, 3), (2, 3), (4, 3), (2, 3), (11, 3), (2, 3), (4, 3), (4, 3), (2, 3), (4, 10), (4, 10), (4, 10), (11, 10), (13, 12), (12, 2), (12, 2), (12, 2), (13, 1), (1, 0), (1, 2), (1, 0), (13, 1), (1, 0), (1, 2), (1, 0), (13, 1), (13, 1), (1, 0), (13, 1), (13, 1), (13, 1), (1, 2)]"
"(((0, 4), (2, 6)), ((4, 5), (6, 7)), ((1, 5), (2, 6)))",-1.379061815,-1.594070126,0.046228574,0.048303973,-1.598843464,0.301158301,0.698841699,0,3,0,0.3,0.214285714,"[(1, 2), (4, 3), (2, 3), (1, 2), (2, 3), (2, 3), (2, 3), (4, 3), (2, 3), (2, 3), (2, 3), (1, 2), (2, 3), (1, 2), (2, 3), (2, 3), (2, 3), (4, 3), (2, 3), (2, 3), (2, 3), (1, 2), (2, 3), (2, 3), (1, 2), (4, 3), (11, 3), (11, 3), (11, 3), (2, 3), (11, 10), (4, 10), (4, 10), (4, 10), (4, 3), (2, 3), (11, 3), (2, 3), (4, 3), (2, 3), (11, 3), (2, 3), (4, 3), (4, 3), (2, 3), (1, 2), (4, 3), (4, 3), (4, 3), (5, 4), (5, 4), (5, 4), (11, 3), (4, 3), (2, 3), (1, 2), (4, 3), (4, 3), (4, 3), (2, 3), (1, 2), (4, 3), (4, 3), (4, 3), (2, 3), (1, 2), (4, 3), (4, 3), (4, 3), (2, 3), (1, 2), (4, 3), (4, 3), (4, 3), (2, 3), (2, 3), (1, 2), (4, 3)]"
"(((0, 4), (2, 6)), ((4, 5), (6, 7)), ((0, 5), (3, 6)))",-1.371480834,-1.615329136,0.059461994,0.061833681,-1.620144626,0.280851064,0.719148936,0,3,0,0.3,0.214285714,"[(5, 6), (4, 10), (5, 4), (5, 6), (9, 10), (9, 10), (9, 10), (5, 9), (5, 6), (5, 4), (5, 6), (5, 9), (5, 6), (5, 4), (5, 4), (5, 6), (5, 4), (5, 4), (5, 4), (4, 3), (5, 9), (4, 10), (4, 10), (4, 10), (5, 4), (4, 3), (4, 3), (4, 3), (4, 3), (4, 10), (5, 4), (4, 10), (4, 3), (4, 10), (5, 4), (4, 10), (4, 3), (4, 3), (4, 10), (4, 3), (4, 3), (4, 3), (5, 4), (5, 9), (5, 9), (5, 9), (5, 4), (5, 9), (5, 9), (5, 9), (11, 10), (4, 10), (11, 10), (9, 10), (11, 10), (4, 10), (11, 10), (9, 10), (11, 10), (4, 10), (4, 10), (11, 10), (9, 10), (9, 10), (9, 10), (4, 10)]"
"(((0, 4), (2, 6)), ((4, 5), (6, 7)), ((0, 0), (2, 0)))",-1.502450547,-1.543380708,0.001675278,0.001460498,-1.540667011,0.303448276,0.696551724,1,2,0.25,0.2,0.214285714,"[(4, 10), (11, 10), (11, 10), (11, 10), (9, 10), (11, 10), (9, 10), (4, 10), (9, 10), (11, 10), (9, 10), (4, 10), (9, 10), (11, 10), (11, 10), (9, 10), (4, 10), (4, 10), (4, 10), (11, 10), (9, 10), (9, 10), (9, 10), (9, 10), (11, 3), (2, 3), (2, 3), (2, 3), (4, 3), (2, 3), (4, 3), (11, 3), (4, 3), (2, 3), (4, 3), (11, 3), (4, 3), (2, 3), (2, 3), (4, 3), (11, 12), (11, 12), (11, 12), (12, 2)]"
"(((0, 4), (2, 6)), ((4, 5), (6, 7)), ((1, 0), (3, 0)))",-1.497758273,-1.538051488,0.001623543,0.00149375,-1.536407333,0.271604938,0.728395062,1,2,0.25,0.2,0.214285714,"[(1, 0), (1, 0), (1, 0), (1, 0), (6, 8), (9, 8), (9, 8), (9, 8), (7, 8), (6, 8), (7, 8), (9, 8), (7, 8), (6, 8), (7, 8), (9, 8), (7, 8), (6, 8), (6, 8), (7, 8), (9, 8), (9, 8), (9, 8), (6, 8), (5, 6), (5, 4), (5, 4), (5, 4), (5, 9), (5, 4), (5, 9), (5, 6), (5, 9), (5, 4), (5, 9), (5, 6), (5, 9), (5, 4), (5, 4), (5, 9), (5, 6), (5, 6), (5, 6), (5, 4)]"
"(((0, 4), (2, 6)), ((4, 5), (6, 7)), ((4, 0), (6, 0)))",-1.502562632,-1.543088523,0.001642348,0.001492559,-1.541196281,0.276470588,0.723529412,1,2,0.25,0.2,0.214285714,"[(9, 10), (11, 10), (11, 10), (11, 10), (4, 10), (11, 10), (4, 10), (9, 10), (4, 10), (11, 10), (4, 10), (9, 10), (4, 10), (11, 10), (11, 10), (4, 10), (11, 10), (11, 10), (11, 10), (9, 10), (11, 12), (11, 10), (11, 10), (11, 10), (11, 3), (11, 12), (11, 12), (11, 12), (11, 3), (11, 10), (11, 12), (11, 10), (11, 3), (11, 10), (11, 12), (11, 10), (11, 3), (11, 3), (11, 10), (11, 12), (11, 12), (11, 12), (11, 3), (11, 10), (11, 10), (11, 10), (11, 10)]"
"(((0, 4), (2, 6)), ((4, 5), (6, 7)), ((5, 0), (7, 0)))",-1.497900554,-1.538179972,0.001622431,0.001493749,-1.536549607,0.27672956,0.72327044,1,2,0.25,0.2,0.214285714,"[(6, 8), (9, 8), (9, 8), (9, 8), (7, 8), (6, 8), (7, 8), (9, 8), (7, 8), (6, 8), (7, 8), (9, 8), (7, 8), (6, 8), (6, 8), (7, 8), (9, 8), (9, 8), (9, 8), (6, 8), (5, 6), (5, 4), (5, 4), (5, 4), (5, 9), (5, 4), (5, 9), (5, 6), (5, 9), (5, 4), (5, 9), (5, 6), (5, 9), (5, 4), (5, 4), (5, 9), (5, 4), (5, 4), (5, 4), (5, 6), (5, 4), (5, 4), (5, 4), (5, 4)]"
"(((0, 4), (2, 6)), ((0, 1), (2, 3)), ((1, 5), (2, 6)))",-1.329426873,-1.594070135,0.070036056,0.078733274,-1.610021374,0.288990826,0.711009174,0,3,0,0.3,0.214285714,"[(5, 4), (4, 10), (4, 10), (4, 10), (4, 3), (5, 4), (4, 3), (4, 10), (4, 3), (5, 4), (4, 3), (4, 10), (4, 3), (5, 4), (5, 4), (4, 3), (9, 10), (9, 10), (9, 10), (5, 9), (9, 10), (11, 3), (11, 10), (11, 3), (4, 3), (4, 3), (4, 3), (11, 10), (11, 10), (11, 10), (9, 10), (4, 10), (11, 10), (4, 10), (9, 10), (4, 10), (11, 10), (11, 10), (4, 10), (4, 3), (9, 10), (9, 10), (9, 10), (11, 10), (11, 12), (12, 2), (12, 2), (12, 2), (2, 3), (4, 3), (11, 3), (4, 3), (2, 3), (4, 3), (11, 3), (4, 3), (2, 3), (2, 3), (4, 3), (12, 2), (12, 2), (12, 2), (11, 12)]"
"(((0, 4), (2, 6)), ((0, 1), (2, 3)), ((0, 5), (3, 6)))",-1.338054312,-1.616700872,0.077643906,0.071888667,-1.606174932,0.27480916,0.72519084,0,3,0,0.3,0.214285714,"[(4, 10), (5, 4), (5, 4), (5, 4), (4, 3), (5, 4), (4, 3), (4, 10), (4, 3), (5, 4), (4, 3), (4, 10), (4, 3), (5, 4), (5, 4), (4, 3), (5, 9), (5, 9), (5, 9), (9, 10), (11, 12), (11, 12), (11, 12), (11, 3), (11, 10), (11, 10), (11, 10), (11, 12), (11, 10), (11, 10), (11, 10), (11, 12), (11, 3), (11, 10), (11, 3), (11, 12), (11, 3), (11, 10), (11, 3), (11, 12), (11, 12), (11, 3), (11, 10), (11, 10), (11, 10), (4, 10), (5, 4), (5, 4), (5, 4), (11, 12), (11, 3), (11, 3), (11, 3), (4, 3), (5, 4), (5, 4), (5, 4), (5, 4), (4, 10), (4, 3), (4, 10), (5, 4), (4, 10), (4, 3), (4, 10), (5, 4), (5, 4), (4, 10), (4, 3), (4, 3), (4, 3), (5, 4)]"
"(((0, 4), (2, 6)), ((0, 1), (2, 3)), ((0, 0), (2, 0)))",-1.475842555,-1.543088531,0.004522021,0.003950512,-1.538695657,0.277456647,0.722543353,1,2,0.25,0.2,0.214285714,"[(11, 10), (9, 10), (9, 10), (9, 10), (4, 10), (9, 10), (4, 10), (11, 10), (4, 10), (9, 10), (4, 10), (11, 10), (4, 10), (9, 10), (9, 10), (4, 10), (4, 10), (11, 10), (11, 10), (11, 10), (9, 10), (11, 12), (11, 10), (11, 10), (11, 10), (11, 3), (11, 12), (11, 12), (11, 12), (11, 3), (11, 10), (11, 12), (11, 10), (11, 3), (11, 10), (11, 12), (11, 10), (11, 3), (11, 3), (11, 10), (11, 12), (11, 12), (11, 12), (11, 3), (11, 10), (11, 10), (11, 10), (11, 10)]"
"(((0, 4), (2, 6)), ((0, 1), (2, 3)), ((1, 0), (3, 0)))",-1.47404961,-1.538179972,0.004112703,0.003848153,-1.536083089,0.267045455,0.732954545,1,2,0.25,0.2,0.214285714,"[(5, 6), (5, 9), (5, 9), (5, 9), (5, 4), (5, 6), (5, 4), (5, 9), (5, 4), (5, 6), (5, 4), (5, 9), (5, 4), (5, 6), (5, 6), (5, 4), (9, 8), (9, 8), (9, 8), (6, 8), (9, 8), (4, 10), (9, 10), (4, 10), (5, 4), (5, 4), (5, 4), (9, 10), (9, 10), (9, 10), (9, 8), (5, 9), (9, 10), (5, 9), (9, 8), (5, 9), (9, 10), (9, 10), (5, 9), (9, 10), (9, 10), (9, 10), (9, 8), (9, 10), (9, 10), (9, 10), (9, 10)]"
"(((0, 4), (2, 6)), ((0, 1), (2, 3)), ((4, 0), (6, 0)))",-1.475412052,-1.543380704,0.004619738,0.003866624,-1.537594232,0.273291925,0.726708075,1,2,0.25,0.2,0.214285714,"[(7, 8), (9, 8), (9, 8), (9, 8), (6, 8), (7, 8), (6, 8), (9, 8), (6, 8), (7, 8), (6, 8), (9, 8), (6, 8), (7, 8), (7, 8), (6, 8), (5, 6), (7, 8), (7, 8), (7, 8), (9, 8), (7, 8), (7, 8), (7, 8), (7, 8), (9, 10), (4, 10), (4, 10), (4, 10), (5, 4), (5, 6), (5, 9), (5, 6), (5, 4), (5, 6), (5, 9), (5, 6), (5, 4), (5, 4), (5, 6), (4, 10), (4, 10), (4, 10), (9, 10)]"
"(((0, 4), (2, 6)), ((0, 1), (2, 3)), ((5, 0), (7, 0)))",-1.473446708,-1.538051484,0.004173777,0.00390347,-1.535924462,0.285714286,0.714285714,1,2,0.25,0.2,0.214285714,"[(5, 6), (5, 9), (5, 9), (5, 9), (5, 4), (5, 6), (5, 4), (5, 9), (5, 4), (5, 6), (5, 4), (5, 9), (5, 4), (5, 6), (5, 6), (5, 4), (9, 8), (9, 8), (9, 8), (6, 8), (9, 8), (4, 10), (9, 10), (9, 8), (9, 8), (9, 8), (4, 10), (9, 10), (9, 8), (9, 8), (9, 8), (4, 10), (9, 10), (9, 8), (9, 8), (9, 8), (4, 10), (9, 10), (9, 8), (9, 8), (9, 8), (4, 10), (9, 10), (9, 10), (9, 8), (4, 10), (11, 3), (11, 3), (11, 3), (11, 3)]"
"(((0, 4), (2, 6)), ((1, 5), (2, 6)), ((0, 5), (3, 6)))",-1.291636791,-1.63772162,0.119774709,0.104701939,-1.615213581,0.299107143,0.700892857,0,3,0,0.3,0.214285714,"[(11, 3), (4, 3), (4, 3), (4, 3), (2, 3), (11, 3), (2, 3), (4, 3), (2, 3), (11, 3), (2, 3), (4, 3), (2, 3), (4, 10), (4, 10), (4, 10), (5, 4), (11, 3), (11, 3), (4, 3), (2, 3), (4, 3), (4, 3), (4, 3), (5, 4), (4, 3), (4, 3), (4, 3), (2, 3), (4, 3), (2, 3), (4, 3), (4, 3), (4, 3), (5, 4), (4, 3), (4, 3), (4, 3), (2, 3), (4, 3), (4, 3), (2, 3), (5, 4), (5, 9), (5, 9), (5, 9), (11, 10), (4, 10), (4, 3), (4, 3), (4, 3), (5, 4), (4, 3), (5, 4), (4, 10), (5, 4), (4, 3), (5, 4), (4, 10), (5, 4), (4, 3), (4, 3), (5, 4), (4, 10), (4, 10), (4, 10), (4, 3)]"
"(((0, 4), (2, 6)), ((1, 5), (2, 6)), ((0, 0), (2, 0)))",-1.365389884,-1.574943917,0.043912893,0.047774813,-1.583964386,0.270967742,0.729032258,1,2,0.25,0.2,0.214285714,"[(1, 2), (2, 3), (2, 3), (2, 3), (11, 10), (12, 2), (1, 2), (12, 2), (2, 3), (12, 2), (1, 2), (12, 2), (2, 3), (12, 2), (1, 2), (1, 2), (2, 3), (2, 3), (2, 3), (1, 2), (11, 3), (11, 3), (11, 3), (11, 3), (11, 12), (11, 10), (11, 12), (11, 3), (11, 12), (11, 10), (4, 10), (4, 10), (4, 10), (11, 12), (11, 3), (11, 3), (4, 3), (11, 12), (12, 2), (12, 2), (12, 2), (12, 2)]"
"(((0, 4), (2, 6)), ((1, 5), (2, 6)), ((1, 0), (3, 0)))",-1.367598419,-1.575649831,0.04328539,0.047825955,-1.58628988,0.291666667,0.708333333,1,2,0.25,0.2,0.214285714,"[(4, 3), (11, 12), (13, 12), (13, 12), (13, 12), (12, 2), (13, 12), (12, 2), (11, 12), (12, 2), (13, 12), (12, 2), (11, 12), (12, 2), (13, 12), (13, 12), (11, 12), (11, 12), (11, 12), (11, 3), (11, 3), (11, 3), (11, 3), (2, 3), (4, 3), (2, 3), (11, 3), (2, 3), (4, 3), (2, 3), (4, 10), (4, 10), (4, 10), (11, 3), (11, 3), (2, 3), (11, 10), (9, 10), (9, 10), (9, 10), (9, 10), (13, 12)]"
